query	grouping_confidence	location_confidence	orientation_confidence
scaffold_45	0.9990976947917715	0.03545285285240633	0.9973801129039924
scaffold_401	0.9584843651829298	1.0	1.0
scaffold_147	1.0	1.0	1.0
scaffold_215	1.0	1.0	1.0
scaffold_142	1.0	1.0	1.0
scaffold_290	1.0	1.0	1.0
scaffold_223	0.7663354986625908	1.0	1.0
scaffold_402	1.0	1.0	1.0
scaffold_314	0.4589809572825527	1.0	1.0
scaffold_69	0.50723638869745	1.0	1.0
scaffold_920	1.0	1.0	1.0
scaffold_232	0.7446854352197644	1.0	1.0
scaffold_206	0.9560968076422441	1.0	1.0
scaffold_145	0.7698787477048882	1.0	1.0
scaffold_638	1.0	1.0	1.0
scaffold_178	0.39294162172390956	0.0005863019368857894	0.869010353960992
scaffold_387	1.0	1.0	1.0
scaffold_172	1.0	1.0	1.0
scaffold_188	0.9947516693633832	1.0	1.0
scaffold_295	0.7937484780731853	0.6665179567254071	0.5939591700133868
scaffold_119	1.0	1.0	1.0
scaffold_72	1.0	1.0	1.0
scaffold_356	1.0	1.0	1.0
scaffold_64	1.0	0.8473546035855678	1.0
scaffold_82	0.9987515102698349	1.0	1.0
scaffold_156	1.0	0.5187649704257711	1.0
scaffold_245	1.0	1.0	1.0
scaffold_181	0.9884560923512612	0.017261204842100586	1.0
scaffold_386	1.0	1.0	1.0
scaffold_151	0.9593540203966586	0.552975364074085	1.0
scaffold_1894	1.0	1.0	1.0
scaffold_221	1.0	0.01562099515004973	0.9875381739578606
scaffold_739	1.0	1.0	1.0
scaffold_389	1.0	1.0	1.0
scaffold_144	1.0	1.0	1.0
scaffold_400	1.0	1.0	1.0
scaffold_1004	1.0	1.0	1.0
scaffold_189	0.7951813801254659	0.33168493306534186	0.9300803266320508
scaffold_405	1.0	1.0	1.0
scaffold_83	0.8049026808666911	0.0010487421673302999	1.0
scaffold_1557	1.0	1.0	1.0
scaffold_177	1.0	1.0	1.0
scaffold_167	0.9705506605696209	0.02483384755679537	1.0
scaffold_211	0.7801577847205052	1.0	1.0
scaffold_677	1.0	1.0	1.0
scaffold_251	0.7803955788248982	1.0	1.0
scaffold_483	1.0	1.0	1.0
scaffold_308	0.9113128491620112	1.0	1.0
scaffold_1746	1.0	1.0	1.0
scaffold_361	0.9407587792166413	1.0	1.0
scaffold_544	1.0	1.0	1.0
scaffold_18	0.6068754344440436	0.38533888670069083	1.0
scaffold_451	0.8327257999189955	1.0	1.0
scaffold_139	0.9860447986952348	0.22618943455658508	1.0
scaffold_930	1.0	1.0	1.0
scaffold_165	1.0	0.4469757167159541	1.0
scaffold_507	1.0	0.0036964351469721568	0.7778277490442995
scaffold_108	1.0	0.18250591493009694	0.9724119707200101
scaffold_591	0.59	1.0	1.0
scaffold_346	0.7401268216709311	1.0	1.0
scaffold_434	1.0	0.0016422974666549393	1.0
scaffold_372	1.0	1.0	1.0
scaffold_275	0.8625142857142857	1.0	1.0
scaffold_124	0.9925343950117049	1.0	1.0
scaffold_96	1.0	1.0	1.0
scaffold_43	0.979063599255093	0.5383310578792768	1.0
scaffold_152	1.0	0.5919207064894108	1.0
scaffold_1374	1.0	1.0	1.0
scaffold_6	0.9989350739742249	0.4799096195471478	0.9997166595690171
scaffold_776	1.0	1.0	1.0
scaffold_2	0.996761732112207	0.16206299132258495	1.0
scaffold_1638	1.0	1.0	1.0
scaffold_644	1.0	1.0	1.0
scaffold_881	1.0	1.0	1.0
scaffold_891	1.0	1.0	1.0
scaffold_667	1.0	1.0	1.0
scaffold_452	1.0	1.0	1.0
scaffold_350	1.0	1.0	1.0
scaffold_458	1.0	1.0	1.0
scaffold_184	1.0	1.0	1.0
scaffold_11	1.0	0.9346084038722212	0.9962257863730958
scaffold_29	0.9751618536877944	1.0	1.0
scaffold_10	1.0	0.9899157161118758	0.9975942401489205
scaffold_12	1.0	1.0	1.0
scaffold_52	0.7780756686557032	1.0	1.0
scaffold_102	0.98473276310478	1.0	1.0
scaffold_114	1.0	0.016392216151984898	0.9747524538588133
scaffold_253	0.9928782921713009	1.0	1.0
scaffold_635	1.0	1.0	1.0
scaffold_27	0.9942127525595639	0.9023457632192627	1.0
scaffold_580	1.0	1.0	1.0
scaffold_826	1.0	1.0	1.0
scaffold_117	1.0	0.7535518826119928	1.0
scaffold_415	0.5728300277244615	1.0	1.0
scaffold_274	0.9947784147226224	1.0	1.0
scaffold_348	0.6485447556287754	1.0	1.0
scaffold_560	1.0	1.0	1.0
scaffold_192	0.9650041730221314	0.3302879713949399	1.0
scaffold_1473	1.0	1.0	1.0
scaffold_134	0.9546141398120265	0.13886323871841413	0.7989357402667385
scaffold_1053	1.0	1.0	1.0
scaffold_324	1.0	1.0	1.0
scaffold_84	0.9663376459947304	0.4369677394323847	1.0
scaffold_224	0.9835499390053918	1.0	1.0
scaffold_323	1.0	0.4941670464793786	0.9292961007869072
scaffold_990	1.0	1.0	1.0
scaffold_490	1.0	1.0	1.0
scaffold_125	0.929974718721655	1.0	1.0
scaffold_54	0.9915068310353895	1.0	1.0
scaffold_247	1.0	1.0	1.0
scaffold_467	1.0	1.0	1.0
scaffold_281	0.852573303260201	1.0	1.0
scaffold_1583	1.0	1.0	1.0
scaffold_304	1.0	1.0	1.0
scaffold_283	1.0	1.0	1.0
scaffold_1212	1.0	1.0	1.0
scaffold_1952	1.0	1.0	1.0
scaffold_1290	1.0	1.0	1.0
scaffold_2010	1.0	1.0	1.0
scaffold_2224	1.0	1.0	1.0
scaffold_1760	1.0	1.0	1.0
scaffold_1904	1.0	1.0	1.0
scaffold_1697	1.0	1.0	1.0
scaffold_2053	1.0	1.0	1.0
scaffold_2189	1.0	1.0	1.0
scaffold_2071	1.0	1.0	1.0
scaffold_2177	1.0	1.0	1.0
scaffold_1971	1.0	1.0	1.0
scaffold_1031	1.0	1.0	1.0
scaffold_354	1.0	1.0	1.0
scaffold_319	1.0	1.0	1.0
scaffold_235	0.9875171188510937	0.011228222494279572	0.9821025309457547
scaffold_98	1.0	0.1417750486456096	1.0
scaffold_80	0.9621213809207624	0.34237610133905066	1.0
scaffold_748	1.0	1.0	1.0
scaffold_40	0.7408674743364468	0.035310037200937956	1.0
scaffold_269	0.9931166527668471	1.0	1.0
scaffold_94	0.9972700299578291	0.802948826465785	1.0
scaffold_273	1.0	1.0	1.0
scaffold_123	0.80346656947313	0.0030906397078971607	1.0
scaffold_315	0.947727409006416	1.0	1.0
scaffold_110	0.9870499619535634	1.0	1.0
scaffold_148	0.9979659688090562	0.6624337195600942	1.0
scaffold_107	0.9834766458913028	0.537482661966133	1.0
scaffold_187	0.9037797040701955	1.0	1.0
scaffold_116	1.0	1.0	1.0
scaffold_163	0.9886051987626391	0.6165847421754191	0.9814404871988867
scaffold_1086	1.0	1.0	1.0
scaffold_403	1.0	1.0	1.0
scaffold_133	1.0	0.0340378203012966	0.9846677318674405
scaffold_218	0.9262512958188246	1.0	1.0
scaffold_103	0.9049147010954353	1.0	1.0
scaffold_2184	1.0	1.0	1.0
scaffold_561	1.0	1.0	1.0
scaffold_511	0.6115537848605578	1.0	1.0
scaffold_95	1.0	0.016630875135020026	1.0
scaffold_19	0.9752814367099125	0.04611996815498782	0.998919214459639
scaffold_664	1.0	1.0	1.0
scaffold_112	0.9263334071722169	0.5919285332326759	1.0
scaffold_203	0.8398197219489996	0.25605492965942	0.9471384120546795
scaffold_239	0.9866032218973395	1.0	1.0
scaffold_1007	1.0	1.0	1.0
scaffold_1496	1.0	1.0	1.0
scaffold_101	0.8360739162240387	0.28515639830991113	1.0
scaffold_475	1.0	1.0	1.0
scaffold_1834	1.0	1.0	1.0
scaffold_265	1.0	1.0	1.0
scaffold_671	0.6283354510800508	1.0	1.0
scaffold_329	1.0	1.0	1.0
scaffold_198	0.47657981579076986	0.06686060572557853	1.0
scaffold_388	1.0	1.0	1.0
scaffold_270	0.7411369696171698	1.0	1.0
scaffold_71	0.9287777646297237	0.14908375018295947	0.9754329953309201
scaffold_758	1.0	1.0	1.0
scaffold_656	1.0	1.0	1.0
scaffold_241	0.509156050955414	1.0	1.0
scaffold_219	0.9908378541289934	1.0	1.0
scaffold_296	0.8812451086819317	1.0	1.0
scaffold_420	1.0	1.0	1.0
scaffold_286	0.9465401867784395	1.0	1.0
scaffold_698	1.0	1.0	1.0
scaffold_390	1.0	0.0012044307237767786	1.0
scaffold_602	1.0	1.0	1.0
scaffold_397	1.0	0.009159557093543238	0.9684213782011629
scaffold_170	0.9675698000991244	0.020858525865018445	1.0
scaffold_392	1.0	1.0	1.0
scaffold_171	0.8753727385231893	0.2591768010747998	1.0
scaffold_611	1.0	1.0	1.0
scaffold_13	0.9736097444860125	0.37747742990352096	0.41992827842149977
scaffold_193	1.0	1.0	1.0
scaffold_1503	1.0	1.0	1.0
scaffold_338	0.6548265543610773	1.0	1.0
scaffold_577	1.0	1.0	1.0
scaffold_242	1.0	1.0	1.0
scaffold_711	1.0	1.0	1.0
scaffold_137	1.0	1.0	1.0
scaffold_298	1.0	1.0	1.0
scaffold_395	1.0	1.0	1.0
scaffold_162	0.9714717088086686	0.5831754601226994	1.0
scaffold_1310	1.0	1.0	1.0
scaffold_16	0.7947223082162095	1.0	1.0
scaffold_777	1.0	1.0	1.0
scaffold_5	0.9910164781504697	0.8637275836173487	0.994526198099668
scaffold_285	1.0	1.0	1.0
scaffold_68	0.9907740022547561	0.8438543751944776	0.9979153473078763
scaffold_1155	1.0	1.0	1.0
scaffold_614	1.0	1.0	1.0
scaffold_32	0.9994692752847869	0.8898053142169194	1.0
scaffold_141	1.0	1.0	1.0
scaffold_631	1.0	1.0	1.0
scaffold_60	0.9951095029401293	0.9912762614033801	0.9955619636537468
scaffold_853	1.0	1.0	1.0
scaffold_66	0.999100489655631	0.8345741889365286	1.0
scaffold_915	1.0	1.0	1.0
scaffold_217	0.9907050236732307	1.0	1.0
scaffold_529	1.0	1.0	1.0
scaffold_22	1.0	0.908770428287304	1.0
scaffold_42	0.989441328433675	0.09762976053059602	0.983816357333043
scaffold_760	1.0	0.0003806069199936799	0.87001414427157
scaffold_128	1.0	0.7200888450148075	1.0
scaffold_841	1.0	1.0	1.0
scaffold_79	1.0	1.0	1.0
scaffold_92	1.0	1.0	1.0
scaffold_89	1.0	1.0	1.0
scaffold_312	0.9177384780278671	1.0	1.0
scaffold_1092	1.0	1.0	1.0
scaffold_222	1.0	1.0	1.0
scaffold_74	0.9560251170133076	0.36933624666181114	1.0
scaffold_250	1.0	0.1611471997748265	1.0
scaffold_450	0.8163538873994638	1.0	1.0
scaffold_240	1.0	1.0	1.0
scaffold_236	0.38845299777942266	1.0	1.0
scaffold_993	0.7956989247311828	1.0	1.0
scaffold_921	1.0	1.0	1.0
scaffold_299	0.7610748002904866	1.0	1.0
scaffold_569	1.0	1.0	1.0
scaffold_252	1.0	1.0	1.0
scaffold_510	0.9131578947368421	1.0	1.0
scaffold_412	1.0	1.0	1.0
scaffold_554	1.0	1.0	1.0
scaffold_419	1.0	0.9422484315073049	0.9484024281210296
scaffold_546	1.0	1.0	1.0
scaffold_358	0.9305905335749759	1.0	1.0
scaffold_305	1.0	1.0	1.0
scaffold_749	1.0	1.0	1.0
scaffold_197	1.0	1.0	1.0
scaffold_260	1.0	1.0	1.0
scaffold_428	0.3646966663765341	0.0034996078601693677	0.8071599045346062
scaffold_485	1.0	1.0	1.0
scaffold_157	0.9864553995657128	0.37611020259276107	1.0
scaffold_266	1.0	1.0	1.0
scaffold_303	1.0	1.0	1.0
scaffold_216	1.0	0.21847347725319652	1.0
scaffold_255	1.0	0.035264044166964985	1.0
scaffold_33	0.9939739766340883	0.7025652575823323	1.0
scaffold_357	1.0	1.0	1.0
scaffold_56	1.0	0.8364971031383367	1.0
scaffold_345	1.0	1.0	1.0
scaffold_111	1.0	1.0	1.0
scaffold_1077	1.0	1.0	1.0
scaffold_44	1.0	0.9563065791627389	0.9975425401664126
scaffold_695	1.0	1.0	1.0
scaffold_228	1.0	1.0	1.0
scaffold_88	1.0	1.0	1.0
scaffold_886	1.0	1.0	1.0
scaffold_28	0.9943102565805668	0.8626472106146724	1.0
scaffold_97	1.0	1.0	1.0
scaffold_975	1.0	1.0	1.0
scaffold_55	0.9974537636226287	0.0364567112635496	1.0
scaffold_925	1.0	1.0	1.0
scaffold_118	0.985094734145915	0.9983376804902095	1.0
scaffold_300	1.0	1.0	1.0
scaffold_997	1.0	1.0	1.0
scaffold_9	0.7874193087829318	0.09652475117628308	0.991317520877466
scaffold_327	1.0	1.0	1.0
scaffold_214	1.0	1.0	1.0
scaffold_238	1.0	1.0	1.0
scaffold_78	1.0	1.0	1.0
scaffold_49	1.0	1.0	1.0
scaffold_166	1.0	1.0	1.0
scaffold_48	1.0	0.8677081903439774	1.0
scaffold_132	1.0	1.0	1.0
scaffold_337	1.0	1.0	1.0
scaffold_924	1.0	1.0	1.0
scaffold_76	0.9954959735314314	1.0	1.0
scaffold_25	0.9901021641133856	1.0	1.0
scaffold_77	1.0	1.0	1.0
scaffold_1679	1.0	1.0	1.0
scaffold_1699	1.0	1.0	1.0
scaffold_675	1.0	1.0	1.0
scaffold_35	1.0	1.0	1.0
scaffold_30	0.9981649792272307	0.9346863779734925	0.8256761469041608
scaffold_191	0.9779274260443611	1.0	1.0
scaffold_365	1.0	1.0	1.0
scaffold_196	0.878873641401289	0.18235831133262603	1.0
scaffold_209	0.9672173178628165	1.0	1.0
scaffold_257	1.0	1.0	1.0
scaffold_153	1.0	0.6321843283150059	1.0
scaffold_205	0.8873058937408826	0.3578033601618507	1.0
scaffold_486	1.0	1.0	1.0
scaffold_39	0.9442443608004549	0.5352622515706068	1.0
scaffold_332	0.5996215193295485	1.0	1.0
scaffold_65	0.9858745800671892	0.7582866789547122	1.0
scaffold_1440	1.0	1.0	1.0
scaffold_161	0.9915683127183458	0.4007731762047963	1.0
scaffold_1581	1.0	1.0	1.0
scaffold_213	0.5044252974620479	0.058442043502176466	1.0
scaffold_341	1.0	1.0	1.0
scaffold_845	1.0	1.0	1.0
scaffold_326	0.5173600250234595	1.0	1.0
scaffold_261	0.7519452225334579	0.0017389908598611614	0.652317880794702
scaffold_588	1.0	1.0	1.0
scaffold_377	1.0	1.0	1.0
scaffold_416	1.0	0.031158070548995293	0.7675385484782433
scaffold_287	0.7648114901256733	1.0	1.0
scaffold_455	0.5290302332880008	1.0	1.0
scaffold_322	1.0	1.0	1.0
scaffold_2138	1.0	1.0	1.0
scaffold_199	0.8342387314638086	1.0	1.0
scaffold_1052	1.0	1.0	1.0
scaffold_87	0.7497082904348679	0.2531880722552445	1.0
scaffold_1560	1.0	1.0	1.0
scaffold_70	0.9629675639553812	0.04388193676366153	0.9767169782783731
scaffold_985	1.0	1.0	1.0
scaffold_230	1.0	1.0	1.0
scaffold_154	0.8527190332326284	0.024631294179247754	1.0
scaffold_210	1.0	1.0	1.0
scaffold_778	1.0	1.0	1.0
scaffold_432	1.0	1.0	1.0
scaffold_461	1.0	1.0	1.0
scaffold_91	0.8895432339061625	0.3156879684969329	1.0
scaffold_179	1.0	1.0	1.0
scaffold_280	1.0	1.0	1.0
scaffold_207	0.8957779275690912	1.0	1.0
scaffold_318	0.8613006824568447	1.0	1.0
scaffold_289	1.0	1.0	1.0
scaffold_100	1.0	0.8809003145574941	0.6442594076977313
scaffold_1260	1.0	1.0	1.0
scaffold_20	0.9972773795401739	0.8268339945953155	0.993886923173797
scaffold_81	0.9989649357668164	0.03661342046691443	0.9975817104667012
scaffold_249	0.3517112797975762	0.0002455831302150382	0.5653161681181371
scaffold_243	1.0	1.0	1.0
scaffold_1097	1.0	1.0	1.0
scaffold_4	0.6599403723381211	0.8409029662107808	0.9995345084409136
scaffold_643	1.0	1.0	1.0
scaffold_1	0.7076205970576952	0.9370410662945469	0.9976755616372145
scaffold_7	1.0	1.0	1.0
scaffold_24	0.9964332042023596	0.8420958295372144	1.0
scaffold_41	0.9660485005087865	0.6649950875775396	1.0
scaffold_104	0.9865556736866711	1.0	1.0
scaffold_294	0.9513272987717534	1.0	1.0
scaffold_756	1.0	1.0	1.0
scaffold_47	0.9926806466781611	0.8611983934650744	1.0
scaffold_1719	1.0	1.0	1.0
scaffold_115	0.9842214820982514	1.0	1.0
scaffold_59	0.9981894221059572	0.9162505907830786	0.994506061347955
scaffold_121	1.0	0.2250129225614718	0.9976301264584644
scaffold_425	1.0	1.0	1.0
scaffold_86	0.9794464737285754	0.5737989271671162	1.0
scaffold_334	0.9800357677287492	1.0	1.0
scaffold_85	0.9490591179016101	0.7772473516707545	1.0
scaffold_1011	1.0	1.0	1.0
scaffold_422	1.0	1.0	1.0
scaffold_454	1.0	1.0	1.0
scaffold_122	0.9891996494248861	0.5421425808398761	0.9956476594947381
scaffold_99	0.9868808822131381	1.0	1.0
scaffold_1161	1.0	1.0	1.0
scaffold_194	0.9760096644850046	1.0	1.0
scaffold_256	0.8756105006105006	1.0	1.0
scaffold_393	1.0	1.0	1.0
scaffold_316	1.0	1.0	1.0
scaffold_980	1.0	1.0	1.0
scaffold_146	0.9873806007666688	0.6654974785244404	1.0
scaffold_610	1.0	1.0	1.0
scaffold_53	0.9967652909097279	0.30501372186541137	1.0
scaffold_310	0.8815259322760395	1.0	1.0
scaffold_364	0.4905416168857029	0.0012861889102688102	0.6222853663486909
scaffold_363	1.0	0.0004511741907356627	1.0
scaffold_212	0.931615589823671	1.0	1.0
scaffold_437	1.0	1.0	1.0
scaffold_501	0.479707993071022	1.0	1.0
scaffold_180	0.809174116645381	0.23796557120500783	1.0
scaffold_229	0.8602727475966913	1.0	1.0
scaffold_90	0.987971376305334	0.7573389005221336	1.0
scaffold_424	1.0	1.0	1.0
scaffold_379	1.0	1.0	1.0
scaffold_333	0.9120180176422747	1.0	1.0
scaffold_234	1.0	1.0	1.0
scaffold_1702	1.0	1.0	1.0
scaffold_113	0.9821864078970072	0.73517437601684	1.0
scaffold_186	0.9693837731767959	0.33742117007858735	1.0
scaffold_1250	1.0	1.0	1.0
scaffold_254	1.0	0.5936037851572767	0.9183936549172423
scaffold_427	0.6906758756783424	1.0	1.0
scaffold_302	0.8994440031771247	0.14942468067138182	0.6125044154009184
scaffold_183	0.9830145560107884	1.0	1.0
scaffold_143	1.0	1.0	1.0
scaffold_149	0.9171633103400344	0.21823823443075027	1.0
scaffold_93	0.9296288419275214	0.3151579241754208	1.0
scaffold_413	0.6888344760039177	0.8415699413665191	0.6474549310710498
scaffold_105	0.9156378083431819	0.03365810779209135	0.8826138298456637
scaffold_1099	1.0	1.0	1.0
scaffold_2169	1.0	1.0	1.0
scaffold_15	0.9659194299164715	0.33397792869752363	0.9658387773084987
scaffold_1332	1.0	1.0	1.0
scaffold_185	0.531393795457919	1.0	1.0
scaffold_293	0.8895586125599138	0.004939265070207772	0.9606200775096887
scaffold_176	0.4847647951441578	0.0011959478086669192	1.0
scaffold_174	0.9598103101224796	0.4857871053076899	1.0
scaffold_438	1.0	1.0	1.0
scaffold_1393	1.0	1.0	1.0
scaffold_271	0.9961213642005289	1.0	1.0
scaffold_555	1.0	1.0	1.0
scaffold_233	0.976882745471878	0.8548209456156929	0.9524711542075394
scaffold_562	1.0	1.0	1.0
scaffold_129	0.9711452766587191	0.6086998643673707	1.0
scaffold_237	1.0	1.0	1.0
scaffold_258	1.0	1.0	1.0
scaffold_62	0.9755981450322156	0.01384256162040261	0.9740118793222392
scaffold_385	1.0	1.0	1.0
scaffold_342	1.0	1.0	1.0
scaffold_131	0.95858307475861	0.09752141086908783	1.0
scaffold_449	1.0	1.0	1.0
scaffold_297	1.0	1.0	1.0
scaffold_768	1.0	1.0	1.0
scaffold_694	1.0	1.0	1.0
scaffold_1611	1.0	1.0	1.0
scaffold_109	0.9519117760903071	0.05509234566272007	0.9970390359307999
scaffold_155	0.9908633688593947	1.0	1.0
scaffold_277	1.0	0.053465765401573766	0.9908389161435529
scaffold_175	0.9661367106799604	0.0066373695134560075	1.0
scaffold_375	1.0	1.0	1.0
scaffold_227	1.0	1.0	1.0
scaffold_616	1.0	1.0	1.0
scaffold_220	0.8161649008706598	0.006205060068777634	1.0
scaffold_347	1.0	1.0	1.0
scaffold_464	1.0	1.0	1.0
scaffold_1227	1.0	1.0	1.0
scaffold_1341	1.0	1.0	1.0
scaffold_225	1.0	0.16163889026259828	1.0
scaffold_549	0.8095393130392317	0.0005834315300336427	1.0
scaffold_601	1.0	1.0	1.0
scaffold_794	1.0	1.0	1.0
scaffold_264	1.0	1.0	1.0
scaffold_50	0.9595478657953023	0.040789820104184166	0.996095934571283
scaffold_922	1.0	1.0	1.0
scaffold_201	0.95431960461285	1.0	1.0
scaffold_892	1.0	1.0	1.0
scaffold_150	0.9891211902634384	0.3747835469139756	1.0
scaffold_598	1.0	1.0	1.0
scaffold_208	0.9852510173529846	0.027817059562231426	1.0
scaffold_190	0.9543073591008405	0.4218668938668601	1.0
scaffold_158	0.9805597862725025	1.0	1.0
scaffold_263	1.0	0.00037857954099016405	0.8098693759071117
scaffold_248	1.0	0.0015784066354331057	0.6603619761943584
scaffold_17	0.937739420001677	0.04275024483616046	0.9860471889358539
scaffold_120	0.9313751351539378	1.0	1.0
scaffold_311	1.0	1.0	1.0
scaffold_491	1.0	1.0	1.0
scaffold_21	0.9987923898352459	1.0	1.0
scaffold_126	0.9870001621998111	0.6603227999399977	1.0
scaffold_135	1.0	0.6893122001703919	1.0
scaffold_597	1.0	1.0	1.0
scaffold_57	1.0	1.0	1.0
scaffold_26	1.0	0.18289142986160886	1.0
scaffold_1926	1.0	1.0	1.0
scaffold_1544	1.0	1.0	1.0
scaffold_944	1.0	1.0	1.0
scaffold_444	1.0	1.0	1.0
scaffold_31	0.9991113040340545	1.0	1.0
scaffold_14	0.9970454810592804	0.9770195359094657	1.0
