query	grouping_confidence	location_confidence	orientation_confidence
scaffold_1891	1.0	1.0	1.0
scaffold_51	0.9929032768997923	0.012746773697956675	0.832599977844245
scaffold_1142	1.0	1.0	1.0
scaffold_1480	0.7753128555176336	1.0	1.0
scaffold_911	1.0	1.0	1.0
scaffold_63	1.0	0.9843478467520816	0.9995186533157091
scaffold_351	1.0	1.0	1.0
scaffold_195	0.980125861149711	1.0	1.0
scaffold_453	0.866267742833287	0.001899386134674461	0.9826506024096385
scaffold_381	1.0	1.0	1.0
scaffold_1237	1.0	0.001256392635346794	0.7259507829977628
scaffold_651	0.991974409505041	1.0	1.0
scaffold_202	1.0	0.4521745631116348	1.0
scaffold_204	1.0	0.13530557019579462	0.8736835373493136
scaffold_140	0.9909555830338175	1.0	1.0
scaffold_176	0.9724460390336519	1.0	1.0
scaffold_276	0.9529824522198697	1.0	1.0
scaffold_757	1.0	1.0	1.0
scaffold_1610	1.0	1.0	1.0
scaffold_926	0.567430944213757	1.0	1.0
scaffold_306	1.0	0.006251361371209767	0.9124432104997476
scaffold_1387	1.0	1.0	1.0
scaffold_169	0.9619315067464578	0.01752883046629527	1.0
scaffold_1918	1.0	1.0	1.0
scaffold_502	0.789272030651341	1.0	1.0
scaffold_349	1.0	1.0	1.0
scaffold_584	0.9960559408581663	1.0	1.0
scaffold_314	0.9875397120105623	0.0020354144251737948	1.0
scaffold_348	0.48022218481737083	0.0011574601154478227	0.6215387311601822
scaffold_168	0.9844487929704405	0.03739179477589496	1.0
scaffold_127	0.7270764662723338	0.831021978729339	1.0
scaffold_1932	1.0	1.0	1.0
scaffold_481	0.8473682269189627	0.0076529205804200424	1.0
scaffold_696	1.0	0.01838276511795276	0.9382254574070431
scaffold_725	0.5053206002728513	0.007964940499486064	1.0
scaffold_1366	1.0	1.0	1.0
scaffold_609	1.0	1.0	1.0
scaffold_1313	1.0	1.0	1.0
scaffold_1708	1.0	1.0	1.0
scaffold_795	0.8672413793103448	1.0	1.0
scaffold_2118	1.0	1.0	1.0
scaffold_674	0.9610141766630316	1.0	1.0
scaffold_1820	1.0	1.0	1.0
scaffold_1863	1.0	1.0	1.0
scaffold_1847	1.0	1.0	1.0
scaffold_1329	1.0	1.0	1.0
scaffold_1302	1.0	1.0	1.0
scaffold_1852	1.0	1.0	1.0
scaffold_1114	1.0	0.0006216100691267967	0.7818681318681319
scaffold_75	0.8930600068347018	0.9708825600353441	1.0
scaffold_1552	1.0	1.0	1.0
scaffold_1650	1.0	1.0	1.0
scaffold_1866	1.0	1.0	1.0
scaffold_1631	1.0	1.0	1.0
scaffold_775	1.0	1.0	1.0
scaffold_61	1.0	0.3697748743435595	1.0
scaffold_2124	1.0	1.0	1.0
scaffold_138	0.9998266929363689	0.05418773030761732	1.0
scaffold_567	1.0	0.00065215556551303	1.0
scaffold_1118	1.0	1.0	1.0
scaffold_366	0.9856268419859442	1.0	1.0
scaffold_1268	1.0	1.0	1.0
scaffold_1391	1.0	1.0	1.0
scaffold_46	0.901184504421364	0.1310323622040208	1.0
scaffold_1071	1.0	1.0	1.0
scaffold_1048	1.0	1.0	1.0
scaffold_328	0.9984529300348453	0.005585238909775211	0.9973934198331789
scaffold_159	0.9996462900651147	1.0	1.0
scaffold_106	0.9994131971950826	1.0	1.0
scaffold_477	0.9347263731571942	0.003937082422838505	0.9843892740072008
scaffold_446	0.9975252062328139	1.0	1.0
scaffold_244	0.9941500054166617	1.0	1.0
scaffold_740	1.0	1.0	1.0
scaffold_499	0.40734874881216343	0.00016906324108957184	1.0
scaffold_1432	1.0	1.0	1.0
scaffold_2116	1.0	1.0	1.0
scaffold_45	0.9472381986760795	0.9898625910799163	0.9999208152440158
scaffold_1591	1.0	0.7103746397694525	0.5436105476673428
scaffold_445	0.8263582011957369	0.003395199514696867	1.0
scaffold_997	0.624013771338402	1.0	1.0
scaffold_401	1.0	0.9024965215310581	0.7397358472038101
scaffold_147	1.0	1.0	1.0
scaffold_215	1.0	1.0	1.0
scaffold_142	0.9937422474610434	1.0	1.0
scaffold_497	0.5809529283292143	1.0	1.0
scaffold_290	0.9869891208468098	0.019469728899939292	0.9146247610535985
scaffold_350	0.45714285714285713	0.0004916169799730186	0.9445818345323741
scaffold_742	1.0	1.0	1.0
scaffold_409	0.8751099384344767	0.002254375674546786	0.9641146911025716
scaffold_728	1.0	1.0	1.0
scaffold_329	1.0	1.0	1.0
scaffold_355	0.9203982219192479	0.08519459896109598	0.9994522281199852
scaffold_402	1.0	1.0	1.0
scaffold_532	1.0	1.0	1.0
scaffold_814	0.4855274312704372	1.0	1.0
scaffold_321	0.998299918824953	0.004183761216738922	1.0
scaffold_435	0.8076950254381006	0.014514533580691817	0.9828966361926424
scaffold_746	0.9448935443470341	1.0	1.0
scaffold_543	0.6377805036438415	0.0010822673813867887	0.9587057359429799
scaffold_291	0.9558604362007443	0.01517925970003922	1.0
scaffold_537	0.9474438741864266	0.1849784759036482	0.8657547512407698
scaffold_309	0.9690492370420708	1.0	1.0
scaffold_200	0.9323071932346345	0.034184630226029945	0.9914691943127962
scaffold_232	0.9848985409001254	0.02352502926985002	1.0
scaffold_639	1.0	1.0	1.0
scaffold_206	0.9959742625947848	0.019266034224229307	0.9758165046123162
scaffold_145	0.9232396945322355	1.0	1.0
scaffold_638	0.9854132901134521	0.004376063126629927	1.0
scaffold_1052	1.0	1.0	1.0
scaffold_1593	1.0	1.0	1.0
scaffold_1843	1.0	1.0	1.0
scaffold_1927	1.0	1.0	1.0
scaffold_362	0.9980332896286584	1.0	1.0
scaffold_387	1.0	1.0	1.0
scaffold_172	0.9994975379358858	1.0	1.0
scaffold_188	0.9893308983848792	1.0	1.0
scaffold_974	1.0	0.04963738580252029	1.0
scaffold_295	1.0	0.06006025293386829	0.41648843737468255
scaffold_1146	1.0	1.0	1.0
scaffold_365	0.9212497716060661	1.0	1.0
scaffold_119	0.9815616237961722	0.8466925701787132	1.0
scaffold_72	0.9380635154631612	0.13299223236731533	0.9912077190343015
scaffold_1141	1.0	1.0	1.0
scaffold_1786	1.0	1.0	1.0
scaffold_64	0.9805748752573215	0.9658590721911858	1.0
scaffold_1957	1.0	1.0	1.0
scaffold_727	0.9533239038189534	0.0025898373858780853	0.892433234421365
scaffold_332	1.0	1.0	1.0
scaffold_82	1.0	1.0	1.0
scaffold_156	0.9958883639225303	0.02408230774373424	1.0
scaffold_245	0.9876635561415965	1.0	1.0
scaffold_181	1.0	1.0	1.0
scaffold_386	0.974060222477944	1.0	1.0
scaffold_151	0.8073876329193101	1.0	1.0
scaffold_627	0.8002070393374742	1.0	1.0
scaffold_1274	0.8923234390992835	1.0	1.0
scaffold_221	1.0	0.9334135043648673	1.0
scaffold_1850	1.0	1.0	1.0
scaffold_739	1.0	1.0	1.0
scaffold_389	1.0	1.0	1.0
scaffold_560	1.0	1.0	1.0
scaffold_144	0.9424286774549314	0.5525705749021224	0.9932066917398377
scaffold_400	0.9986331123843762	1.0	1.0
scaffold_480	0.6590071049554816	1.0	1.0
scaffold_189	0.9812211378784776	0.9607426051318603	0.9807748038067859
scaffold_1642	1.0	1.0	1.0
scaffold_405	0.45412781441892197	0.08253013044125183	1.0
scaffold_585	0.877139079029247	1.0	1.0
scaffold_177	0.9865048879709956	0.7679928090602307	0.9991607169546672
scaffold_487	0.9004361063111989	1.0	1.0
scaffold_167	0.9556770075741395	0.704128485956787	0.9994874278754591
scaffold_470	1.0	0.20212628588645462	1.0
scaffold_211	0.9981033636874918	1.0	1.0
scaffold_709	1.0	1.0	1.0
scaffold_523	0.7449056961425458	0.008383426426219821	0.9389274126852853
scaffold_1746	0.6522234891676169	1.0	1.0
scaffold_361	1.0	1.0	1.0
scaffold_544	0.9895933992418048	1.0	1.0
scaffold_702	1.0	1.0	1.0
scaffold_519	0.9502795507874738	1.0	1.0
scaffold_1253	1.0	1.0	1.0
scaffold_677	1.0	1.0	1.0
scaffold_1186	0.618440779610195	1.0	1.0
scaffold_2164	1.0	1.0	1.0
scaffold_947	1.0	1.0	1.0
scaffold_821	1.0	1.0	1.0
scaffold_1895	1.0	1.0	1.0
scaffold_139	0.9826872149675284	0.04563157603292138	0.9899061885225912
scaffold_165	1.0	1.0	1.0
scaffold_336	0.9963604623070149	0.9486869346472644	1.0
scaffold_383	0.36026248632883706	0.0007818557562369651	0.9295689131754705
scaffold_507	1.0	1.0	1.0
scaffold_108	0.9988166998989585	0.09324829423852003	0.9565064370088583
scaffold_434	0.9977159389394343	0.22476737704215086	0.6994925407302834
scaffold_1865	1.0	1.0	1.0
scaffold_654	1.0	1.0	1.0
scaffold_18	0.6747182592121532	0.40080224426359573	1.0
scaffold_275	0.9740210502023424	0.512458370915146	1.0
scaffold_379	0.9084754404849583	0.009191494679015614	0.9946836706058433
scaffold_124	0.970583399849891	0.0382321256513368	0.994577530996934
scaffold_96	0.997740292441747	1.0	1.0
scaffold_43	1.0	1.0	1.0
scaffold_554	1.0	1.0	1.0
scaffold_152	1.0	1.0	1.0
scaffold_6	0.9531458712423717	0.4043533562888844	0.9995200490099323
scaffold_1630	1.0	1.0	1.0
scaffold_1107	1.0	1.0	1.0
scaffold_887	1.0	1.0	1.0
scaffold_2	0.9248090610381952	0.09976702386302223	1.0
scaffold_1982	1.0	1.0	1.0
scaffold_1419	1.0	1.0	1.0
scaffold_776	1.0	1.0	1.0
scaffold_1921	1.0	1.0	1.0
scaffold_1573	1.0	1.0	1.0
scaffold_1229	1.0	1.0	1.0
scaffold_1595	1.0	0.06958381312715907	0.8817966903073287
scaffold_625	0.9666583416583416	1.0	1.0
scaffold_587	1.0	1.0	1.0
scaffold_1987	1.0	1.0	1.0
scaffold_599	1.0	1.0	1.0
scaffold_621	0.975715695952616	1.0	1.0
scaffold_1638	1.0	1.0	1.0
scaffold_1882	1.0	1.0	1.0
scaffold_856	1.0	1.0	1.0
scaffold_1996	1.0	1.0	1.0
scaffold_750	1.0	1.0	1.0
scaffold_4	0.6412939171658952	0.9893190737225095	1.0
scaffold_667	1.0	1.0	1.0
scaffold_1930	0.7105263157894737	1.0	1.0
scaffold_452	1.0	1.0	1.0
scaffold_458	0.97389789818062	1.0	1.0
scaffold_1566	1.0	1.0	1.0
scaffold_184	1.0	1.0	1.0
scaffold_1934	1.0	1.0	1.0
scaffold_754	1.0	1.0	1.0
scaffold_2217	1.0	1.0	1.0
scaffold_11	0.9977293619203634	0.9998474232599225	0.9965833759744325
scaffold_875	1.0	1.0	1.0
scaffold_509	0.4194373401534527	5.047413369920925e-05	0.8099593495934959
scaffold_1244	1.0	1.0	1.0
scaffold_1928	1.0	1.0	1.0
scaffold_738	1.0	1.0	1.0
scaffold_10	0.9690159501596548	0.8973387847930248	0.9833690730029512
scaffold_12	0.999341041230023	0.184569219791336	0.999711672138628
scaffold_52	0.6698895595751025	0.9988864163882708	1.0
scaffold_1363	1.0	1.0	1.0
scaffold_897	1.0	1.0	1.0
scaffold_102	0.971648984792665	0.999306101020296	0.9910358063233689
scaffold_114	1.0	0.7713864228611811	0.9133396240243321
scaffold_253	0.9987172385644734	0.014700062847628358	0.7369471932743673
scaffold_1325	1.0	0.006080303679255583	0.8554327808471455
scaffold_27	1.0	0.9973474607293509	1.0
scaffold_117	1.0	0.033316885302536806	0.9993191063160577
scaffold_415	1.0	0.16820484352230936	0.9612211221122112
scaffold_849	1.0	0.002538523556589154	0.962640099626401
scaffold_274	1.0	1.0	1.0
scaffold_431	1.0	1.0	1.0
scaffold_192	0.9997731081759712	1.0	1.0
scaffold_531	0.983048433048433	1.0	1.0
scaffold_2094	1.0	1.0	1.0
scaffold_134	0.9896703704357964	0.07343065674296435	0.8228940624951214
scaffold_426	1.0	1.0	1.0
scaffold_1053	0.9647088479959667	0.00041882650875218265	0.6190227332113928
scaffold_324	1.0	1.0	1.0
scaffold_1021	1.0	1.0	1.0
scaffold_1248	1.0	1.0	1.0
scaffold_84	0.9770506393490265	0.0249816698144244	0.9826436138065028
scaffold_1371	1.0	1.0	1.0
scaffold_224	0.9994246482618576	0.5350272805391918	0.9826085694520369
scaffold_323	1.0	0.6789905046190268	0.7022312757591549
scaffold_125	0.9964317670051983	0.7344179921061388	1.0
scaffold_490	0.7859680284191829	1.0	1.0
scaffold_1176	1.0	1.0	1.0
scaffold_54	0.9940493835024119	0.1874055355121814	0.9905684092230952
scaffold_278	0.38607814045499506	0.0040434809520270105	1.0
scaffold_483	0.8197930984590899	1.0	1.0
scaffold_288	0.958575683725968	0.024435100257202136	1.0
scaffold_2020	0.8750969743987588	1.0	1.0
scaffold_2104	1.0	1.0	1.0
scaffold_69	0.9723855410770739	0.16467874008628308	0.9979709495723731
scaffold_722	1.0	1.0	1.0
scaffold_236	0.7584441792073239	0.006685956486721752	0.5725364223368701
scaffold_353	0.7122532598395772	0.08206494828556578	1.0
scaffold_304	0.9542949083925883	1.0	1.0
scaffold_283	0.7594811396293438	1.0	1.0
scaffold_346	0.3323235631242836	0.0004753996214605626	1.0
scaffold_1771	1.0	1.0	1.0
scaffold_1212	0.8521850899742931	1.0	1.0
scaffold_1952	1.0	1.0	1.0
scaffold_1290	1.0	1.0	1.0
scaffold_2010	1.0	1.0	1.0
scaffold_2224	1.0	1.0	1.0
scaffold_1760	0.9297560975609757	1.0	1.0
scaffold_2087	0.5423728813559322	1.0	1.0
scaffold_1904	1.0	1.0	1.0
scaffold_1697	1.0	1.0	1.0
scaffold_2053	1.0	1.0	1.0
scaffold_2189	1.0	1.0	1.0
scaffold_2071	1.0	1.0	1.0
scaffold_2177	1.0	1.0	1.0
scaffold_1971	1.0	1.0	1.0
scaffold_429	0.6332550719402805	0.011412743344013002	1.0
scaffold_267	0.7906620772177373	0.030365976880330735	0.9231026248292534
scaffold_866	0.9460324655089379	1.0	1.0
scaffold_319	1.0	0.6201630032106693	1.0
scaffold_744	0.5117769454848107	1.0	1.0
scaffold_359	0.7886994775914214	0.001695740372306198	1.0
scaffold_451	0.9861322188449848	1.0	1.0
scaffold_235	0.8373535426594508	0.028953941187341545	0.9979226730310262
scaffold_1168	1.0	1.0	1.0
scaffold_1534	1.0	1.0	1.0
scaffold_98	0.9967211352397334	0.4222349952181767	0.9943848777370862
scaffold_80	0.8446351956122097	0.45216553679785204	1.0
scaffold_1273	1.0	1.0	1.0
scaffold_399	0.7653403001071811	0.007713252008314784	1.0
scaffold_340	0.9028626149369183	1.0	1.0
scaffold_40	0.798129791552762	1.0	1.0
scaffold_917	0.5218365061590146	1.0	1.0
scaffold_2190	1.0	1.0	1.0
scaffold_1554	1.0	1.0	1.0
scaffold_1091	1.0	1.0	1.0
scaffold_436	0.5929385458742066	0.010421136633455012	0.9890517608417979
scaffold_1414	1.0	1.0	1.0
scaffold_447	1.0	1.0	1.0
scaffold_269	0.944870606742623	0.9568680647018463	0.7708772913095081
scaffold_94	0.9908801589085189	0.05327843971035454	0.9993342259095864
scaffold_273	1.0	0.07526896950141014	0.9978673661401608
scaffold_755	0.9879327682804194	0.0015094084521386159	0.952304784062818
scaffold_987	0.622991347342398	1.0	1.0
scaffold_482	1.0	1.0	1.0
scaffold_542	1.0	1.0	1.0
scaffold_123	0.900908245467831	1.0	1.0
scaffold_315	0.9454191033138402	1.0	1.0
scaffold_110	0.9912432458627123	0.03044389357317988	0.9845659698457085
scaffold_1357	1.0	1.0	1.0
scaffold_148	0.9889287734582528	0.021858646421067274	0.9024699493884437
scaffold_107	1.0	1.0	1.0
scaffold_187	0.9701711837702915	0.013072475383558506	0.9989781767754179
scaffold_178	0.9788664280878228	0.009651813453995932	1.0
scaffold_1922	1.0	1.0	1.0
scaffold_116	0.9981096221223698	0.9422428881981775	0.9949626662171408
scaffold_163	0.9812388794971213	0.07732713409685517	0.8676085410130632
scaffold_1086	1.0	1.0	1.0
scaffold_491	0.5127957853379767	1.0	1.0
scaffold_644	0.7679989912999622	1.0	1.0
scaffold_133	0.9975242995868562	1.0	1.0
scaffold_58	0.7346217527833285	0.008952096968654615	0.6124629864225261
scaffold_218	0.9851002635076993	0.1544730899500846	0.9918562402069249
scaffold_103	0.9655763049636729	0.9780488688001255	0.9340383719531195
scaffold_561	0.7722680007847753	1.0	1.0
scaffold_511	0.7758407444490253	1.0	1.0
scaffold_95	1.0	0.04076875004435214	0.8414608951407065
scaffold_1736	1.0	1.0	1.0
scaffold_1320	1.0	1.0	1.0
scaffold_1629	1.0	0.4573248407643312	0.9884865366759518
scaffold_575	1.0	1.0	1.0
scaffold_307	1.0	1.0	1.0
scaffold_19	0.7538910830445767	0.17139767941395792	0.693158583112492
scaffold_1903	1.0	1.0	1.0
scaffold_1807	1.0	1.0	1.0
scaffold_847	0.7082066869300911	1.0	1.0
scaffold_1639	1.0	1.0	1.0
scaffold_1218	1.0	1.0	1.0
scaffold_664	1.0	1.0	1.0
scaffold_948	1.0	1.0	1.0
scaffold_1353	0.851753269297535	0.0028124536671185955	0.988179347826087
scaffold_112	0.8865561071243458	0.1913864644307292	1.0
scaffold_203	0.9437036878628786	0.02464131408429404	0.9862750874330561
scaffold_2126	1.0	1.0	1.0
scaffold_239	0.9772288813687973	1.0	1.0
scaffold_331	0.9836658485891098	0.04451863508356279	1.0
scaffold_101	0.8886733432717914	0.9454727228054123	0.9997562575497432
scaffold_1476	1.0	1.0	1.0
scaffold_448	0.9644785450412049	0.000706029437308684	0.783146729522687
scaffold_252	0.3007789995741803	0.0049838630417170255	0.5601682211858761
scaffold_263	0.3090323305735586	0.0005485895084733769	0.6331676566856589
scaffold_1520	1.0	1.0	1.0
scaffold_475	0.9878681519914543	0.05431882258172786	1.0
scaffold_538	1.0	0.09085315066446023	1.0
scaffold_265	0.9866875704816129	1.0	1.0
scaffold_394	0.9567560739399553	1.0	1.0
scaffold_590	1.0	1.0	1.0
scaffold_198	0.9896288504735831	1.0	1.0
scaffold_517	0.8668691440833988	1.0	1.0
scaffold_605	0.5525586995785672	0.0011211156725570233	0.7714098932229244
scaffold_226	0.977617277560815	0.534021980507464	0.94776029609237
scaffold_270	0.8824882189122184	1.0	1.0
scaffold_513	0.6601674764809263	1.0	1.0
scaffold_985	1.0	1.0	1.0
scaffold_1465	1.0	1.0	1.0
scaffold_287	0.48007269686052495	0.008320626646410303	0.9608362089182217
scaffold_758	0.913177159590044	0.0005736271140486035	1.0
scaffold_71	0.9823369757784486	0.3349107858491939	0.9997782701102701
scaffold_1258	0.7684478371501272	1.0	1.0
scaffold_816	1.0	1.0	1.0
scaffold_494	1.0	0.9645856521299201	0.6984160285324662
scaffold_439	0.9838805760941935	1.0	1.0
scaffold_404	0.8211235693952246	1.0	1.0
scaffold_241	0.7258993940631177	1.0	1.0
scaffold_308	0.8764728625082848	1.0	1.0
scaffold_219	0.9950171410348402	1.0	1.0
scaffold_296	0.9122735599430083	1.0	1.0
scaffold_471	0.9792551511109551	1.0	1.0
scaffold_286	0.9992833253702819	1.0	1.0
scaffold_800	0.9564898557809827	0.91	0.9511883465371838
scaffold_397	1.0	0.0047462434418181895	0.959716247400359
scaffold_1775	0.72911051212938	1.0	1.0
scaffold_170	0.8373412694615363	0.6253966665713714	1.0
scaffold_392	0.9775527249947797	0.013724875108473861	1.0
scaffold_171	1.0	1.0	1.0
scaffold_407	1.0	1.0	1.0
scaffold_1099	1.0	1.0	1.0
scaffold_1546	1.0	1.0	1.0
scaffold_13	0.893156110833552	0.03743224159163061	1.0
scaffold_193	0.9975201226523572	1.0	1.0
scaffold_338	1.0	1.0	1.0
scaffold_577	0.7777892561983472	1.0	1.0
scaffold_242	0.995910618944038	0.12121620554805691	0.8842488165962449
scaffold_1132	1.0	0.001281720562275042	0.9072555205047319
scaffold_1149	1.0	1.0	1.0
scaffold_1130	1.0	1.0	1.0
scaffold_796	0.7185929648241206	1.0	1.0
scaffold_711	1.0	1.0	1.0
scaffold_1757	1.0	1.0	1.0
scaffold_898	0.9683094489106373	1.0	1.0
scaffold_384	0.9453659589974761	1.0	0.9704099821746881
scaffold_137	1.0	0.999290799363978	1.0
scaffold_1288	1.0	1.0	1.0
scaffold_1613	1.0	1.0	1.0
scaffold_313	1.0	1.0	1.0
scaffold_395	1.0	1.0	1.0
scaffold_1117	1.0	1.0	1.0
scaffold_162	0.9859602040443384	1.0	1.0
scaffold_16	0.4356139405817081	0.9999938983464519	1.0
scaffold_1509	0.8516242317822651	1.0	1.0
scaffold_1427	1.0	1.0	1.0
scaffold_1985	0.8726899383983573	1.0	1.0
scaffold_1284	1.0	1.0	1.0
scaffold_2172	1.0	1.0	1.0
scaffold_777	0.9133811230585425	1.0	1.0
scaffold_1409	1.0	1.0	1.0
scaffold_1379	1.0	1.0	1.0
scaffold_1271	1.0	1.0	1.0
scaffold_2089	1.0	1.0	1.0
scaffold_721	1.0	1.0	1.0
scaffold_1090	1.0	1.0	1.0
scaffold_1483	1.0	1.0	1.0
scaffold_1389	1.0	1.0	1.0
scaffold_5	0.9169083542170149	0.07032105547932689	0.9991517831614661
scaffold_1049	0.9872881355932204	1.0	1.0
scaffold_68	0.99957437103515	0.7467635002924761	1.0
scaffold_902	1.0	1.0	1.0
scaffold_1155	1.0	1.0	1.0
scaffold_32	0.9921219939604976	0.17658842790003604	0.99933361114667
scaffold_1179	1.0	1.0	1.0
scaffold_2043	1.0	1.0	1.0
scaffold_1710	1.0	1.0	1.0
scaffold_1063	1.0	1.0	1.0
scaffold_1095	1.0	1.0	1.0
scaffold_854	1.0	1.0	1.0
scaffold_552	1.0	1.0	1.0
scaffold_2168	1.0	1.0	1.0
scaffold_141	0.9967655135357842	0.982668157397753	1.0
scaffold_631	1.0	0.07508409727036952	0.9548563611491108
scaffold_1915	1.0	1.0	1.0
scaffold_60	0.9917587680913968	0.1803048782356775	0.9923100332593379
scaffold_853	1.0	1.0	1.0
scaffold_815	1.0	1.0	1.0
scaffold_66	0.9948577007816637	1.0	1.0
scaffold_217	0.9482274083236322	1.0	1.0
scaffold_529	0.9748080614203455	1.0	1.0
scaffold_22	0.949106198128049	0.9822868299993263	1.0
scaffold_1632	1.0	1.0	1.0
scaffold_1413	1.0	1.0	1.0
scaffold_42	0.9993418714820087	0.6897403449296732	1.0
scaffold_1081	1.0	1.0	1.0
scaffold_774	1.0	1.0	1.0
scaffold_128	0.9605615486921827	0.9940115731395506	1.0
scaffold_2214	1.0	1.0	1.0
scaffold_2091	1.0	1.0	1.0
scaffold_2220	1.0	1.0	1.0
scaffold_2078	1.0	0.9904306220095693	0.923671497584541
scaffold_1311	0.7872611464968153	1.0	1.0
scaffold_79	0.7163153383552957	0.9446637773538158	1.0
scaffold_92	0.9934581778257621	0.9821422121406951	1.0
scaffold_834	1.0	1.0	1.0
scaffold_89	1.0	1.0	1.0
scaffold_312	0.9306034157506854	1.0	1.0
scaffold_222	1.0	1.0	1.0
scaffold_787	1.0	1.0	1.0
scaffold_830	1.0	0.2901424720831729	0.7040477770404777
scaffold_74	0.9944376744368882	0.8538433498268518	0.9966903334095082
scaffold_250	0.9677637722908771	1.0	1.0
scaffold_867	1.0	1.0	1.0
scaffold_1937	1.0	1.0	1.0
scaffold_240	0.9974838390192325	0.007631766474028452	0.8988849977860967
scaffold_136	0.8681363136680103	0.5808957952468007	0.86488959725538
scaffold_1976	1.0	1.0	1.0
scaffold_1972	0.7653846153846153	1.0	1.0
scaffold_422	0.4349869220197721	0.0007047106010968836	0.9884834896045659
scaffold_629	1.0	1.0	1.0
scaffold_648	1.0	1.0	1.0
scaffold_430	0.9881974731352008	1.0	1.0
scaffold_701	0.7006012855069459	1.0	1.0
scaffold_1762	1.0	1.0	1.0
scaffold_2225	1.0	1.0	1.0
scaffold_378	0.9987895307103677	1.0	1.0
scaffold_618	0.7460197119029568	1.0	1.0
scaffold_223	0.9953606949086775	1.0	1.0
scaffold_299	0.760028374636736	0.005075897380802413	1.0
scaffold_998	1.0	1.0	1.0
scaffold_419	1.0	0.9454581735139569	0.9449382079122013
scaffold_546	1.0	1.0	1.0
scaffold_358	0.9973672794722592	1.0	1.0
scaffold_305	0.9927475020514553	0.03418061584688919	1.0
scaffold_539	0.646456544304992	0.004188499281587234	0.5250711626888548
scaffold_298	0.9812521896656328	0.2898447201833473	1.0
scaffold_465	0.6692844992942709	0.06981599353674467	0.6760395825447466
scaffold_1417	1.0	1.0	1.0
scaffold_373	0.8142061712164566	0.004725844040189312	1.0
scaffold_369	0.9879162892106435	1.0	1.0
scaffold_197	0.9984636716944529	1.0	1.0
scaffold_456	0.9831026058631922	0.002212483142358331	1.0
scaffold_260	0.9988345574672167	1.0	1.0
scaffold_428	1.0	1.0	1.0
scaffold_485	0.6349284354075804	1.0	1.0
scaffold_268	0.9516869156429892	1.0	1.0
scaffold_157	0.8999681651494095	0.20135865917502446	0.9994217824745669
